Vector Size, Broadcast Time (seconds)
24130, 2.4212e-05
24140, 2.2999e-05
24150, 2.2749e-05
24160, 2.2814e-05
24170, 2.2543e-05
24180, 2.3283e-05
24190, 2.2279e-05
24200, 2.336e-05
24210, 2.2529e-05
24220, 2.2757e-05
24230, 2.2531e-05
24240, 2.2942e-05
24250, 2.2254e-05
24260, 2.2827e-05
24270, 2.2837e-05
24280, 2.267e-05
24290, 2.2621e-05
24300, 2.3144e-05
24310, 2.2584e-05
24320, 2.2692e-05
24330, 2.2647e-05
24340, 3.4409e-05
24350, 2.3339e-05
24360, 2.329e-05
24370, 2.2681e-05
24380, 2.2243e-05
24390, 2.6215e-05
24400, 2.2951e-05
24410, 2.3084e-05
24420, 2.2346e-05
24430, 2.2986e-05
24440, 2.2704e-05
24450, 2.3529e-05
24460, 2.2725e-05
24470, 2.2828e-05
24480, 2.263e-05
24490, 2.8488e-05
24500, 2.2857e-05
24510, 2.2958e-05
24520, 3.6787e-05
24530, 2.3262e-05
24540, 2.2396e-05
24550, 2.2718e-05
24560, 2.27e-05
24570, 2.267e-05
24580, 2.3041e-05
24590, 2.2182e-05
24600, 2.1477e-05
24610, 2.1791e-05
24620, 2.187e-05
24630, 2.2263e-05
24640, 2.1242e-05
24650, 2.2021e-05
24660, 2.1896e-05
24670, 2.2518e-05
24680, 2.1857e-05
24690, 2.2366e-05
24700, 2.2069e-05
24710, 2.7092e-05
24720, 2.3315e-05
24730, 2.3003e-05
24740, 2.5336e-05
24750, 2.523e-05
24760, 2.3216e-05
24770, 2.3184e-05
24780, 2.372e-05
24790, 2.354e-05
24800, 2.335e-05
24810, 2.2908e-05
24820, 2.3271e-05
24830, 2.2958e-05
24840, 2.3125e-05
24850, 2.3137e-05
24860, 2.3413e-05
24870, 2.3139e-05
24880, 2.319e-05
24890, 2.3806e-05
24900, 2.3203e-05
24910, 2.3178e-05
24920, 2.9821e-05
24930, 2.3346e-05
24940, 3.1649e-05
24950, 2.3817e-05
24960, 2.3862e-05
24970, 2.9777e-05
24980, 3.0915e-05
24990, 2.6911e-05
25000, 2.4028e-05
25010, 2.3906e-05
25020, 2.3631e-05
25030, 2.3843e-05
25040, 2.3641e-05
25050, 2.4245e-05
25060, 2.4183e-05
25070, 2.3762e-05
25080, 2.4638e-05
25090, 2.417e-05
25100, 2.4159e-05
25110, 2.4089e-05
25120, 2.3568e-05
25130, 2.3437e-05
25140, 3.0187e-05
25150, 2.3713e-05
25160, 2.3851e-05
25170, 2.4153e-05
25180, 3.3721e-05
25190, 2.8339e-05
25200, 2.6655e-05
25210, 2.3927e-05
25220, 2.4047e-05
25230, 2.9704e-05
25240, 2.3923e-05
25250, 2.3626e-05
25260, 2.398e-05
25270, 3.0072e-05
25280, 3.004e-05
25290, 2.4079e-05
25300, 2.4025e-05
25310, 3.0622e-05
25320, 2.3829e-05
25330, 2.4314e-05
25340, 2.3647e-05
25350, 2.4034e-05
25360, 3.0843e-05
25370, 3.0945e-05
25380, 3.2104e-05
25390, 2.4646e-05
25400, 2.6477e-05
25410, 2.6677e-05
25420, 2.4096e-05
25430, 2.3839e-05
25440, 2.365e-05
25450, 2.3882e-05
25460, 2.4238e-05
25470, 2.4281e-05
25480, 2.3984e-05
25490, 2.4315e-05
25500, 2.4111e-05
25510, 2.4034e-05
25520, 2.4017e-05
25530, 3.0395e-05
25540, 3.0391e-05
25550, 2.4239e-05
25560, 2.4096e-05
25570, 2.4098e-05
25580, 2.387e-05
25590, 2.4751e-05
25600, 5.3335e-05
25610, 2.5202e-05
25620, 2.415e-05
25630, 2.4448e-05
25640, 3.6404e-05
25650, 2.9597e-05
25660, 2.439e-05
25670, 2.4492e-05
25680, 2.443e-05
25690, 2.4304e-05
25700, 2.5192e-05
25710, 2.4869e-05
25720, 2.5848e-05
25730, 2.493e-05
25740, 2.4654e-05
25750, 2.4374e-05
25760, 2.5369e-05
25770, 2.4866e-05
25780, 2.4721e-05
25790, 2.4332e-05
25800, 2.4496e-05
25810, 2.4803e-05
25820, 2.46e-05
25830, 2.4739e-05
25840, 2.4401e-05
25850, 2.4372e-05
25860, 2.4576e-05
25870, 2.431e-05
25880, 2.4747e-05
25890, 2.4997e-05
25900, 2.4903e-05
25910, 2.4519e-05
25920, 2.4431e-05
25930, 2.4377e-05
25940, 2.5315e-05
25950, 2.4529e-05
25960, 2.4798e-05
25970, 2.4235e-05
25980, 2.4756e-05
25990, 2.4638e-05
26000, 2.4236e-05
26010, 2.67e-05
26020, 3.0726e-05
26030, 3.3266e-05
26040, 2.451e-05
26050, 2.4215e-05
26060, 2.4427e-05
26070, 2.4278e-05
26080, 2.4145e-05
26090, 2.4895e-05
26100, 2.4293e-05
26110, 3.1186e-05
26120, 3.0556e-05
26130, 2.5031e-05
26140, 2.4392e-05
26150, 2.4629e-05
26160, 2.4168e-05
26170, 2.4336e-05
26180, 3.0479e-05
26190, 3.35e-05
26200, 2.506e-05
26210, 4.1718e-05
26220, 2.4335e-05
26230, 2.4648e-05
26240, 2.4288e-05
26250, 2.4253e-05
26260, 2.51e-05
26270, 2.4745e-05
26280, 2.4988e-05
26290, 2.5136e-05
26300, 2.4869e-05
26310, 2.5524e-05
26320, 2.5091e-05
26330, 2.4702e-05
26340, 2.4821e-05
26350, 2.5177e-05
26360, 2.5017e-05
26370, 2.4647e-05
26380, 2.4851e-05
26390, 2.4347e-05
26400, 2.4582e-05
26410, 2.4835e-05
26420, 2.4796e-05
26430, 2.4955e-05
26440, 2.4581e-05
26450, 2.4684e-05
26460, 2.4535e-05
26470, 2.4395e-05
26480, 2.5205e-05
26490, 2.4641e-05
26500, 2.4406e-05
26510, 2.5497e-05
26520, 2.4835e-05
26530, 2.4819e-05
26540, 2.418e-05
26550, 2.469e-05
26560, 2.457e-05
26570, 3.0459e-05
26580, 2.5433e-05
26590, 2.4687e-05
26600, 2.4611e-05
26610, 2.4551e-05
26620, 2.526e-05
26630, 2.5297e-05
26640, 2.6382e-05
26650, 2.5321e-05
26660, 2.5992e-05
26670, 2.4636e-05
26680, 2.4746e-05
26690, 2.5103e-05
26700, 2.5387e-05
26710, 2.5027e-05
26720, 2.4941e-05
26730, 2.5225e-05
26740, 2.5047e-05
26750, 2.5079e-05
26760, 2.5238e-05
26770, 2.522e-05
26780, 2.4745e-05
26790, 2.501e-05
26800, 2.4738e-05
26810, 2.7243e-05
26820, 0.000116255
26830, 2.5578e-05
26840, 3.0816e-05
26850, 2.4441e-05
26860, 2.4387e-05
26870, 2.4567e-05
26880, 2.389e-05
26890, 2.4344e-05
26900, 2.4673e-05
26910, 2.4714e-05
26920, 2.467e-05
26930, 2.4933e-05
26940, 2.4226e-05
26950, 2.4697e-05
26960, 2.4107e-05
26970, 3.9442e-05
26980, 2.49e-05
26990, 2.4663e-05
27000, 2.4224e-05
27010, 2.4503e-05
27020, 2.4426e-05
27030, 2.4397e-05
27040, 2.4752e-05
27050, 2.4252e-05
27060, 2.4434e-05
27070, 2.4449e-05
27080, 2.4677e-05
27090, 3.0805e-05
27100, 2.4593e-05
27110, 2.4574e-05
27120, 2.5017e-05
27130, 3.8677e-05
27140, 2.451e-05
27150, 3.0722e-05
27160, 2.9038e-05
27170, 2.4757e-05
27180, 2.4618e-05
27190, 2.464e-05
27200, 2.4888e-05
27210, 2.4617e-05
27220, 2.4509e-05
27230, 2.4645e-05
27240, 2.4433e-05
27250, 4.5558e-05
27260, 2.4925e-05
27270, 2.4323e-05
27280, 2.46e-05
27290, 2.5489e-05
27300, 2.4685e-05
27310, 2.4941e-05
27320, 2.4907e-05
27330, 2.5139e-05
27340, 2.4521e-05
27350, 2.6817e-05
27360, 2.4475e-05
27370, 2.4748e-05
27380, 2.4845e-05
27390, 2.4711e-05
27400, 2.4475e-05
27410, 2.4693e-05
27420, 2.5001e-05
27430, 2.4602e-05
27440, 2.4602e-05
27450, 2.5886e-05
27460, 2.4749e-05
27470, 2.4909e-05
27480, 2.5164e-05
27490, 2.455e-05
27500, 2.4885e-05
27510, 2.5361e-05
27520, 2.478e-05
27530, 2.4437e-05
27540, 2.4997e-05
27550, 2.4819e-05
27560, 2.4849e-05
27570, 2.5101e-05
27580, 2.4611e-05
27590, 2.4606e-05
27600, 2.5545e-05
27610, 2.5104e-05
27620, 2.4703e-05
27630, 2.4555e-05
27640, 2.5965e-05
27650, 2.4801e-05
27660, 2.5307e-05
27670, 2.4621e-05
27680, 2.5388e-05
27690, 2.5434e-05
27700, 2.5176e-05
27710, 2.4914e-05
27720, 2.4819e-05
27730, 2.5167e-05
27740, 2.4973e-05
27750, 3.3812e-05
27760, 2.5444e-05
27770, 2.5214e-05
27780, 2.5647e-05
27790, 2.4659e-05
27800, 2.5874e-05
27810, 2.8509e-05
27820, 3.1035e-05
27830, 2.5263e-05
27840, 2.5369e-05
27850, 2.5426e-05
27860, 2.5181e-05
27870, 2.4992e-05
27880, 2.4908e-05
27890, 2.5399e-05
27900, 3.1147e-05
27910, 2.5279e-05
27920, 2.5229e-05
27930, 2.5039e-05
27940, 2.5273e-05
27950, 2.9313e-05
27960, 2.5281e-05
27970, 2.5558e-05
27980, 2.5472e-05
27990, 2.5323e-05
28000, 3.1316e-05
28010, 2.5493e-05
28020, 2.5872e-05
28030, 2.7009e-05
28040, 2.5346e-05
28050, 2.6059e-05
28060, 2.6394e-05
28070, 2.5389e-05
28080, 2.5834e-05
28090, 2.5193e-05
28100, 2.5301e-05
28110, 2.5335e-05
28120, 2.5947e-05
28130, 2.5751e-05
28140, 2.5302e-05
28150, 2.5592e-05
28160, 3.0128e-05
28170, 2.5253e-05
28180, 2.56e-05
28190, 2.5779e-05
28200, 2.6232e-05
28210, 2.5166e-05
28220, 2.6383e-05
28230, 2.8785e-05
28240, 3.1061e-05
28250, 2.5739e-05
28260, 2.5354e-05
28270, 2.5721e-05
28280, 2.5295e-05
28290, 2.5519e-05
28300, 2.5066e-05
28310, 2.5556e-05
28320, 2.5631e-05
28330, 2.6299e-05
28340, 2.5673e-05
28350, 2.6233e-05
28360, 3.1412e-05
28370, 2.4694e-05
28380, 3.2865e-05
28390, 2.6736e-05
28400, 2.5609e-05
28410, 2.5641e-05
28420, 2.5183e-05
28430, 2.5681e-05
28440, 2.5227e-05
28450, 2.5426e-05
28460, 2.5527e-05
28470, 2.5623e-05
28480, 2.5458e-05
28490, 2.5559e-05
28500, 2.595e-05
28510, 2.564e-05
28520, 2.5752e-05
28530, 2.5655e-05
28540, 2.5017e-05
28550, 2.6343e-05
28560, 2.5437e-05
28570, 2.5466e-05
28580, 2.5564e-05
28590, 2.5497e-05
28600, 2.5199e-05
28610, 2.5107e-05
28620, 2.553e-05
28630, 2.5549e-05
28640, 2.5742e-05
28650, 3.7324e-05
28660, 2.6892e-05
28670, 2.7133e-05
28680, 2.7372e-05
28690, 2.7843e-05
28700, 2.7545e-05
28710, 3.253e-05
28720, 2.7175e-05
28730, 7.7437e-05
28740, 2.8371e-05
28750, 2.7141e-05
28760, 2.6718e-05
28770, 2.6735e-05
28780, 2.6778e-05
28790, 2.785e-05
28800, 2.7294e-05
28810, 2.6963e-05
28820, 2.7141e-05
28830, 2.6851e-05
28840, 2.6921e-05
28850, 2.7072e-05
28860, 2.7162e-05
28870, 2.6787e-05
28880, 3.336e-05
28890, 2.7192e-05
28900, 2.7616e-05
28910, 3.2928e-05
28920, 2.7502e-05
28930, 2.7813e-05
28940, 2.6766e-05
28950, 2.6476e-05
28960, 3.4048e-05
28970, 2.726e-05
28980, 2.7256e-05
28990, 2.6835e-05
29000, 2.7494e-05
29010, 2.6708e-05
29020, 2.7041e-05
29030, 2.7768e-05
29040, 6.0515e-05
29050, 2.7474e-05
29060, 2.5213e-05
29070, 2.4222e-05
29080, 2.4402e-05
29090, 2.4341e-05
29100, 2.4355e-05
29110, 2.4834e-05
29120, 2.4516e-05
29130, 2.5038e-05
29140, 2.4422e-05
29150, 2.4361e-05
29160, 2.5285e-05
29170, 2.4348e-05
29180, 2.4955e-05
29190, 2.4261e-05
29200, 2.43e-05
29210, 2.6279e-05
29220, 2.4273e-05
29230, 2.5655e-05
29240, 2.4817e-05
29250, 2.4816e-05
29260, 2.4746e-05
29270, 2.5245e-05
29280, 2.4441e-05
29290, 2.4208e-05
29300, 2.4458e-05
29310, 2.4095e-05
29320, 2.4697e-05
29330, 2.4522e-05
29340, 2.4034e-05
29350, 2.4301e-05
29360, 2.4143e-05
29370, 2.5067e-05
29380, 2.5131e-05
29390, 2.4624e-05
29400, 2.4727e-05
29410, 2.4194e-05
29420, 2.5289e-05
29430, 2.9554e-05
29440, 2.8068e-05
29450, 2.7868e-05
29460, 2.703e-05
29470, 2.7965e-05
29480, 2.7665e-05
29490, 3.371e-05
29500, 2.8135e-05
29510, 2.7356e-05
29520, 2.8154e-05
29530, 3.4486e-05
29540, 2.7679e-05
29550, 2.7307e-05
29560, 2.7057e-05
29570, 2.7965e-05
29580, 2.7626e-05
29590, 2.8148e-05
29600, 2.7569e-05
29610, 2.6732e-05
29620, 2.752e-05
29630, 3.4032e-05
29640, 2.8581e-05
29650, 2.7736e-05
29660, 2.8563e-05
29670, 2.8133e-05
29680, 3.4295e-05
29690, 2.7881e-05
29700, 2.8468e-05
29710, 2.857e-05
29720, 2.8362e-05
29730, 2.9075e-05
29740, 2.8268e-05
29750, 2.8031e-05
29760, 2.8327e-05
29770, 2.7953e-05
29780, 2.8131e-05
29790, 2.855e-05
29800, 2.879e-05
29810, 2.866e-05
29820, 3.4965e-05
29830, 2.9131e-05
29840, 2.8383e-05
29850, 3.4219e-05
29860, 3.4489e-05
29870, 2.8321e-05
29880, 2.8278e-05
29890, 2.8066e-05
29900, 2.8473e-05
29910, 2.8198e-05
29920, 2.8419e-05
29930, 3.0066e-05
29940, 2.8681e-05
29950, 2.8107e-05
29960, 2.7897e-05
29970, 3.4551e-05
29980, 2.8122e-05
29990, 2.8251e-05
30000, 2.8321e-05
30010, 3.436e-05
30020, 3.6896e-05
30030, 2.8762e-05
30040, 2.8693e-05
30050, 2.9124e-05
30060, 3.7043e-05
30070, 2.85e-05
30080, 2.8474e-05
30090, 2.8042e-05
30100, 2.8301e-05
30110, 2.8366e-05
30120, 2.9678e-05
30130, 2.8224e-05
30140, 3.417e-05
30150, 2.9033e-05
30160, 2.8277e-05
30170, 3.478e-05
30180, 4.3731e-05
30190, 2.842e-05
30200, 2.8174e-05
30210, 2.8016e-05
30220, 2.835e-05
30230, 2.7972e-05
30240, 2.7647e-05
30250, 2.7773e-05
30260, 2.8623e-05
30270, 2.8551e-05
30280, 2.7639e-05
30290, 2.8014e-05
30300, 3.4058e-05
30310, 2.8069e-05
30320, 2.8387e-05
30330, 2.8115e-05
30340, 2.8133e-05
30350, 2.7861e-05
30360, 2.8431e-05
30370, 3.3815e-05
30380, 2.7743e-05
30390, 2.8198e-05
30400, 2.8825e-05
30410, 3.358e-05
30420, 2.8247e-05
30430, 2.8751e-05
30440, 2.8522e-05
30450, 2.7808e-05
30460, 2.8424e-05
30470, 2.8155e-05
30480, 2.7932e-05
30490, 2.7867e-05
30500, 2.7965e-05
30510, 2.7568e-05
30520, 3.3703e-05
30530, 3.2431e-05
30540, 2.8415e-05
30550, 6.1392e-05
30560, 2.9073e-05
30570, 2.6698e-05
30580, 3.2809e-05
30590, 2.6895e-05
30600, 2.6912e-05
30610, 2.6547e-05
30620, 2.6771e-05
30630, 2.6859e-05
30640, 2.6758e-05
30650, 2.6886e-05
30660, 2.6771e-05
30670, 2.8826e-05
30680, 3.2843e-05
30690, 2.6856e-05
30700, 2.7287e-05
30710, 2.6642e-05
30720, 2.7859e-05
30730, 3.2978e-05
30740, 2.7266e-05
30750, 2.6923e-05
30760, 2.829e-05
30770, 2.7221e-05
30780, 2.7075e-05
30790, 2.6851e-05
30800, 2.7104e-05
30810, 2.7338e-05
30820, 2.7614e-05
30830, 2.7316e-05
30840, 2.8506e-05
30850, 3.376e-05
30860, 2.7379e-05
30870, 2.7008e-05
30880, 2.7231e-05
30890, 2.7157e-05
30900, 3.3566e-05
30910, 2.7023e-05
30920, 2.722e-05
30930, 2.7179e-05
30940, 2.7415e-05
30950, 2.7019e-05
30960, 2.7119e-05
30970, 2.7098e-05
30980, 2.7133e-05
30990, 2.6668e-05
31000, 2.7909e-05
31010, 2.8133e-05
31020, 2.7171e-05
31030, 2.7002e-05
31040, 2.6976e-05
31050, 2.7286e-05
31060, 2.7322e-05
31070, 2.7375e-05
31080, 2.7391e-05
31090, 2.7215e-05
31100, 2.9184e-05
31110, 2.7736e-05
31120, 2.7194e-05
31130, 2.7815e-05
31140, 2.737e-05
31150, 2.791e-05
31160, 3.314e-05
31170, 2.6963e-05
31180, 2.6934e-05
31190, 3.0794e-05
31200, 3.3108e-05
31210, 2.6983e-05
31220, 2.8421e-05
31230, 2.7323e-05
31240, 2.6941e-05
31250, 2.7336e-05
31260, 2.7077e-05
31270, 2.75e-05
31280, 2.7088e-05
31290, 2.7056e-05
31300, 2.7832e-05
31310, 2.8151e-05
31320, 2.7248e-05
31330, 2.9863e-05
31340, 2.7251e-05
31350, 2.8247e-05
31360, 2.7101e-05
31370, 3.4544e-05
31380, 2.7561e-05
31390, 2.8211e-05
31400, 2.781e-05
31410, 2.7425e-05
31420, 2.8292e-05
31430, 2.7459e-05
31440, 2.7579e-05
31450, 2.7592e-05
31460, 2.718e-05
31470, 2.7197e-05
31480, 2.7358e-05
31490, 2.71e-05
31500, 2.8034e-05
31510, 2.7576e-05
31520, 2.7515e-05
31530, 2.7444e-05
31540, 2.761e-05
31550, 2.7435e-05
31560, 2.7248e-05
31570, 2.7594e-05
31580, 2.7082e-05
31590, 3.0118e-05
31600, 2.7377e-05
31610, 2.7888e-05
31620, 2.7444e-05
31630, 2.7538e-05
31640, 3.5995e-05
31650, 3.5358e-05
31660, 2.9742e-05
31670, 2.985e-05
31680, 2.9772e-05
31690, 2.9035e-05
31700, 2.9368e-05
31710, 2.8986e-05
31720, 2.8433e-05
31730, 2.8636e-05
31740, 2.8686e-05
31750, 2.7909e-05
31760, 2.8436e-05
31770, 2.7456e-05
31780, 2.7271e-05
31790, 2.7111e-05
31800, 2.7019e-05
31810, 2.761e-05
31820, 3.0468e-05
31830, 2.8499e-05
31840, 2.808e-05
31850, 2.859e-05
31860, 2.8189e-05
31870, 2.8813e-05
31880, 3.0496e-05
31890, 3.4396e-05
31900, 3.0655e-05
31910, 2.8695e-05
31920, 2.8161e-05
31930, 3.4386e-05
31940, 2.8522e-05
31950, 3.432e-05
31960, 2.859e-05
31970, 2.8982e-05
31980, 2.8209e-05
31990, 2.8905e-05
32000, 2.9803e-05
32010, 2.8547e-05
32020, 2.8756e-05
32030, 2.8751e-05
32040, 2.8372e-05
32050, 2.8867e-05
32060, 2.7959e-05
32070, 2.907e-05
32080, 2.8938e-05
32090, 3.2999e-05
32100, 2.8859e-05
32110, 3.5235e-05
32120, 2.8834e-05
32130, 2.9123e-05
32140, 2.9244e-05
32150, 2.8983e-05
32160, 2.9384e-05
32170, 4.0349e-05
32180, 2.8576e-05
32190, 2.8827e-05
32200, 2.8647e-05
32210, 2.8034e-05
32220, 2.8876e-05
32230, 2.8461e-05
32240, 2.8739e-05
32250, 2.8867e-05
32260, 2.8222e-05
32270, 2.8723e-05
32280, 2.9363e-05
32290, 2.8412e-05
32300, 2.8571e-05
32310, 2.8891e-05
32320, 2.8493e-05
32330, 3.5956e-05
32340, 6.5632e-05
32350, 3.3909e-05
32360, 3.1476e-05
32370, 3.1501e-05
32380, 3.2201e-05
32390, 3.7643e-05
32400, 3.0778e-05
32410, 3.0779e-05
32420, 3.146e-05
32430, 3.14e-05
32440, 3.1091e-05
32450, 3.096e-05
32460, 3.0041e-05
32470, 3.012e-05
32480, 3.0498e-05
32490, 3.0479e-05
32500, 3.0003e-05
32510, 2.9913e-05
32520, 2.9917e-05
32530, 3.034e-05
32540, 3.0097e-05
32550, 6.163e-05
32560, 3.7087e-05
32570, 3.4408e-05
32580, 3.0807e-05
32590, 3.0091e-05
32600, 3.0347e-05
32610, 3.0281e-05
32620, 2.9918e-05
32630, 3.0405e-05
32640, 3.0248e-05
32650, 3.0289e-05
32660, 3.0276e-05
32670, 3.1036e-05
32680, 3.0429e-05
32690, 3.1748e-05
32700, 3.0275e-05
32710, 3.0435e-05
32720, 3.053e-05
32730, 3.0486e-05
32740, 3.0363e-05
32750, 3.0116e-05
32760, 3.0778e-05
32770, 3.1975e-05
32780, 3.1061e-05
32790, 3.0673e-05
32800, 3.101e-05
32810, 3.0443e-05
32820, 3.1059e-05
32830, 3.062e-05
32840, 3.0686e-05
32850, 3.0856e-05
32860, 3.1372e-05
32870, 3.0839e-05
32880, 3.0591e-05
32890, 3.1194e-05
32900, 3.092e-05
32910, 3.1523e-05
32920, 3.1085e-05
32930, 3.0885e-05
32940, 3.0527e-05
32950, 3.0683e-05
32960, 3.7831e-05
32970, 3.1805e-05
32980, 3.141e-05
32990, 3.1012e-05
33000, 3.6519e-05
33010, 3.1358e-05
33020, 3.1436e-05
33030, 3.7194e-05
33040, 4.7594e-05
33050, 2.9776e-05
33060, 2.9229e-05
33070, 2.8721e-05
33080, 2.8891e-05
33090, 2.912e-05
33100, 2.8969e-05
33110, 2.8676e-05
33120, 2.8609e-05
33130, 2.9617e-05
33140, 2.8971e-05
33150, 3.5776e-05
33160, 3.1029e-05
33170, 2.9017e-05
33180, 3.4992e-05
33190, 2.8876e-05
33200, 3.5056e-05
33210, 2.8678e-05
33220, 2.8621e-05
33230, 3.134e-05
33240, 2.8713e-05
33250, 2.8853e-05
33260, 2.9475e-05
33270, 2.9124e-05
33280, 3.1138e-05
33290, 2.9198e-05
33300, 2.8959e-05
33310, 2.9058e-05
33320, 3.0005e-05
33330, 2.8961e-05
33340, 2.909e-05
33350, 2.8821e-05
33360, 2.8994e-05
33370, 2.8653e-05
33380, 2.8715e-05
33390, 2.8713e-05
33400, 2.9284e-05
33410, 2.8768e-05
33420, 2.8893e-05
33430, 2.898e-05
33440, 2.9033e-05
33450, 3.5943e-05
33460, 2.8547e-05
33470, 2.9043e-05
33480, 2.9911e-05
33490, 2.9179e-05
33500, 3.0017e-05
33510, 2.899e-05
33520, 2.8745e-05
33530, 2.9353e-05
33540, 2.9087e-05
33550, 2.9584e-05
33560, 2.9355e-05
33570, 2.8942e-05
33580, 2.906e-05
33590, 2.899e-05
33600, 3.0593e-05
33610, 2.9441e-05
33620, 2.9066e-05
33630, 2.9475e-05
33640, 3.5941e-05
33650, 3.5174e-05
33660, 2.9641e-05
33670, 2.8878e-05
33680, 3.5088e-05
33690, 2.8875e-05
33700, 2.8695e-05
33710, 3.4763e-05
33720, 2.9694e-05
33730, 2.8736e-05
33740, 2.9458e-05
33750, 2.8888e-05
33760, 2.9251e-05
33770, 2.9196e-05
33780, 3.4252e-05
33790, 3.0822e-05
33800, 3.0085e-05
33810, 2.9699e-05
33820, 2.934e-05
33830, 3.6225e-05
33840, 2.9353e-05
33850, 2.9377e-05
33860, 3.53e-05
33870, 2.9426e-05
33880, 2.9274e-05
33890, 2.9174e-05
33900, 2.9394e-05
33910, 3.0609e-05
33920, 4.2482e-05
33930, 3.0377e-05
33940, 3.0531e-05
33950, 2.9955e-05
33960, 2.9318e-05
33970, 2.9668e-05
33980, 2.9844e-05
33990, 2.9287e-05
34000, 2.947e-05
34010, 2.9456e-05
34020, 3.0661e-05
34030, 2.9458e-05
34040, 2.9407e-05
34050, 3.3223e-05
34060, 3.5292e-05
34070, 2.9555e-05
34080, 3.04e-05
34090, 2.948e-05
34100, 2.9784e-05
34110, 2.9437e-05
34120, 2.9785e-05
34130, 2.9648e-05
34140, 2.9565e-05
34150, 2.9508e-05
34160, 2.878e-05
34170, 2.9503e-05
34180, 2.9743e-05
34190, 2.8835e-05
34200, 3.6331e-05
34210, 3.0315e-05
34220, 4.573e-05
34230, 2.9849e-05
34240, 3.0431e-05
34250, 3.601e-05
34260, 2.9791e-05
34270, 3.0156e-05
34280, 3.418e-05
34290, 3.6837e-05
34300, 3.04e-05
34310, 3.0037e-05
34320, 3.4495e-05
34330, 2.9621e-05
34340, 3.0402e-05
34350, 2.9526e-05
34360, 2.9467e-05
34370, 2.972e-05
34380, 2.9883e-05
34390, 5.0915e-05
34400, 3.0067e-05
34410, 2.9997e-05
34420, 2.9536e-05
34430, 3.0308e-05
34440, 2.9628e-05
34450, 2.9538e-05
34460, 2.9774e-05
34470, 3.6327e-05
34480, 2.9867e-05
34490, 2.9798e-05
34500, 3.4966e-05
34510, 2.9827e-05
34520, 3.0115e-05
34530, 3.1077e-05
34540, 3.0421e-05
34550, 2.9861e-05
34560, 2.973e-05
34570, 2.9651e-05
34580, 3.0116e-05
34590, 2.9551e-05
34600, 3.5506e-05
34610, 3.0123e-05
34620, 3.0268e-05
34630, 2.9798e-05
34640, 3.5839e-05
34650, 2.9802e-05
34660, 3.0392e-05
34670, 3.604e-05
34680, 2.9692e-05
34690, 2.9787e-05
34700, 2.9591e-05
34710, 2.9865e-05
34720, 2.9949e-05
34730, 3.0479e-05
34740, 2.9965e-05
34750, 3.0018e-05
34760, 2.9848e-05
34770, 2.9909e-05
34780, 3.0039e-05
34790, 3.2745e-05
34800, 3.1122e-05
34810, 2.941e-05
34820, 4.5939e-05
34830, 3.071e-05
34840, 3.1019e-05
34850, 3.6536e-05
34860, 3.0325e-05
34870, 2.9937e-05
34880, 3.0225e-05
34890, 3e-05
34900, 3.0599e-05
34910, 3.0632e-05
34920, 3.0183e-05
34930, 3.0406e-05
34940, 3.0781e-05
34950, 3.0993e-05
34960, 3.0203e-05
34970, 3.0208e-05
34980, 4.6071e-05
34990, 3.2261e-05
35000, 3.0169e-05
35010, 3.2819e-05
35020, 2.8579e-05
35030, 2.81e-05
35040, 2.853e-05
35050, 4.4586e-05
35060, 2.9578e-05
35070, 3.4365e-05
35080, 3.1653e-05
35090, 2.7311e-05
35100, 2.6551e-05
35110, 2.6254e-05
35120, 2.721e-05
35130, 2.6279e-05
35140, 2.7186e-05
35150, 2.6931e-05
35160, 2.7527e-05
35170, 2.7855e-05
35180, 2.8931e-05
35190, 2.8779e-05
35200, 2.8901e-05
35210, 2.7937e-05
35220, 3.0794e-05
35230, 2.8459e-05
35240, 2.8306e-05
35250, 2.8743e-05
35260, 2.8294e-05
35270, 2.878e-05
35280, 3.5757e-05
35290, 3.0594e-05
35300, 2.8813e-05
35310, 2.8419e-05
35320, 2.8408e-05
35330, 0.000218776
35340, 3.409e-05
35350, 2.9605e-05
35360, 2.8917e-05
35370, 3.7556e-05
35380, 2.8883e-05
35390, 2.8759e-05
35400, 3.6301e-05
35410, 3.0838e-05
35420, 3.0969e-05
35430, 3.197e-05
35440, 3.1218e-05
35450, 3.7083e-05
35460, 3.2432e-05
35470, 3.3142e-05
35480, 3.2708e-05
35490, 3.3784e-05
35500, 3.3178e-05
35510, 3.3439e-05
35520, 3.3022e-05
35530, 3.3155e-05
35540, 3.315e-05
35550, 3.3207e-05
35560, 3.3162e-05
35570, 3.3086e-05
35580, 3.2751e-05
35590, 3.338e-05
35600, 3.298e-05
35610, 3.3376e-05
35620, 3.3466e-05
35630, 3.3164e-05
35640, 3.2914e-05
35650, 4.6823e-05
35660, 2.8781e-05
35670, 2.6777e-05
35680, 2.7165e-05
35690, 2.6178e-05
35700, 2.5057e-05
35710, 2.5106e-05
35720, 2.6811e-05
35730, 2.5908e-05
35740, 2.5655e-05
35750, 2.6331e-05
35760, 2.969e-05
35770, 3.4061e-05
35780, 2.8435e-05
35790, 2.7508e-05
35800, 2.8549e-05
35810, 2.9339e-05
35820, 2.8234e-05
35830, 2.8238e-05
35840, 2.9568e-05
35850, 2.9304e-05
35860, 2.9461e-05
35870, 3.6942e-05
35880, 2.8755e-05
