Vector Size, Broadcast Time (seconds)
25140, 1.079e-05
25150, 1.0566e-05
25160, 1.0791e-05
25170, 1.0955e-05
25180, 1.0902e-05
25190, 1.0411e-05
25200, 1.0771e-05
25210, 1.0734e-05
25220, 1.1154e-05
25230, 1.0859e-05
25240, 1.1081e-05
25250, 1.0825e-05
25260, 1.1886e-05
25270, 1.0716e-05
25280, 1.0972e-05
25290, 1.0723e-05
25300, 1.1667e-05
25310, 1.1119e-05
25320, 1.1614e-05
25330, 1.086e-05
25340, 1.0976e-05
25350, 1.0977e-05
25360, 1.103e-05
25370, 1.0864e-05
25380, 1.127e-05
25390, 1.1018e-05
25400, 1.1171e-05
25410, 1.0936e-05
25420, 1.065e-05
25430, 1.0692e-05
25440, 1.1049e-05
25450, 1.0977e-05
25460, 1.1012e-05
25470, 1.1048e-05
25480, 1.1163e-05
25490, 1.094e-05
25500, 1.1292e-05
25510, 1.1054e-05
25520, 1.1424e-05
25530, 1.0812e-05
25540, 1.0943e-05
25550, 1.0885e-05
25560, 1.1355e-05
25570, 1.0856e-05
25580, 1.1065e-05
25590, 1.1176e-05
25600, 1.0803e-05
25610, 1.1015e-05
25620, 1.0866e-05
25630, 1.1335e-05
25640, 1.0777e-05
25650, 1.1126e-05
25660, 1.1065e-05
25670, 1.1283e-05
25680, 1.8684e-05
25690, 1.1186e-05
25700, 1.0986e-05
25710, 1.1738e-05
25720, 1.0998e-05
25730, 1.166e-05
25740, 1.0912e-05
25750, 1.6796e-05
25760, 1.1159e-05
25770, 1.1034e-05
25780, 1.1201e-05
25790, 1.1034e-05
25800, 1.7316e-05
25810, 1.3771e-05
25820, 1.1377e-05
25830, 1.1067e-05
25840, 1.1028e-05
25850, 1.103e-05
25860, 1.1053e-05
25870, 1.1232e-05
25880, 1.1333e-05
25890, 1.1276e-05
25900, 1.1957e-05
25910, 1.0997e-05
25920, 1.4666e-05
25930, 1.7935e-05
25940, 1.0912e-05
25950, 1.1215e-05
25960, 1.1137e-05
25970, 1.1329e-05
25980, 1.5629e-05
25990, 1.127e-05
26000, 1.1169e-05
26010, 1.1308e-05
26020, 1.1099e-05
26030, 1.7644e-05
26040, 1.1333e-05
26050, 1.1797e-05
26060, 1.1474e-05
26070, 1.108e-05
26080, 1.1596e-05
26090, 1.6183e-05
26100, 1.1422e-05
26110, 1.1063e-05
26120, 1.1201e-05
26130, 1.0984e-05
26140, 1.1273e-05
26150, 1.1183e-05
26160, 1.1358e-05
26170, 1.122e-05
26180, 1.1393e-05
26190, 1.1205e-05
26200, 1.1554e-05
26210, 1.1052e-05
26220, 1.1219e-05
26230, 1.1412e-05
26240, 1.1418e-05
26250, 1.1113e-05
26260, 1.1576e-05
26270, 1.1632e-05
26280, 1.197e-05
26290, 1.3578e-05
26300, 1.1391e-05
26310, 1.0958e-05
26320, 1.1326e-05
26330, 1.1489e-05
26340, 1.142e-05
26350, 1.1943e-05
26360, 1.1489e-05
26370, 1.1377e-05
26380, 1.1331e-05
26390, 1.1336e-05
26400, 1.1388e-05
26410, 1.1541e-05
26420, 1.8129e-05
26430, 1.1277e-05
26440, 1.146e-05
26450, 1.1057e-05
26460, 1.1485e-05
26470, 1.795e-05
26480, 1.2386e-05
26490, 1.4024e-05
26500, 1.1399e-05
26510, 1.1375e-05
26520, 1.1708e-05
26530, 1.1569e-05
26540, 1.1497e-05
26550, 1.1463e-05
26560, 1.1607e-05
26570, 1.1122e-05
26580, 1.128e-05
26590, 1.1653e-05
26600, 1.1623e-05
26610, 1.1314e-05
26620, 1.1308e-05
26630, 1.2018e-05
26640, 1.156e-05
26650, 1.1233e-05
26660, 1.1243e-05
26670, 1.2136e-05
26680, 1.7541e-05
26690, 1.2231e-05
26700, 1.1601e-05
26710, 1.1217e-05
26720, 1.1391e-05
26730, 1.1346e-05
26740, 1.1484e-05
26750, 1.4466e-05
26760, 1.1334e-05
26770, 1.1302e-05
26780, 1.1453e-05
26790, 1.137e-05
26800, 1.1393e-05
26810, 1.1675e-05
26820, 1.1265e-05
26830, 1.4836e-05
26840, 1.1448e-05
26850, 1.2405e-05
26860, 1.1369e-05
26870, 1.1312e-05
26880, 1.1514e-05
26890, 1.9678e-05
26900, 1.2508e-05
26910, 1.7702e-05
26920, 1.781e-05
26930, 1.4065e-05
26940, 1.6114e-05
26950, 1.2691e-05
26960, 1.1021e-05
26970, 1.1233e-05
26980, 1.3673e-05
26990, 1.2544e-05
27000, 1.1427e-05
27010, 3.1202e-05
27020, 1.2144e-05
27030, 1.0759e-05
27040, 1.156e-05
27050, 1.199e-05
27060, 1.1451e-05
27070, 1.1951e-05
27080, 1.1745e-05
27090, 1.1177e-05
27100, 1.1863e-05
27110, 1.2688e-05
27120, 1.1388e-05
27130, 1.2131e-05
27140, 2.031e-05
27150, 1.1823e-05
27160, 1.1611e-05
27170, 1.1845e-05
27180, 1.0612e-05
27190, 1.1762e-05
27200, 1.054e-05
27210, 1.1899e-05
27220, 1.1573e-05
27230, 1.2491e-05
27240, 1.1796e-05
27250, 1.0412e-05
27260, 1.2922e-05
27270, 1.1525e-05
27280, 1.2997e-05
27290, 1.7091e-05
27300, 1.5066e-05
27310, 1.7025e-05
27320, 1.1833e-05
27330, 1.2426e-05
27340, 1.2979e-05
27350, 1.1068e-05
27360, 1.1658e-05
27370, 1.0661e-05
27380, 1.1262e-05
27390, 2.5784e-05
27400, 1.1471e-05
27410, 1.0706e-05
27420, 1.1515e-05
27430, 1.2092e-05
27440, 1.1068e-05
27450, 1.1576e-05
27460, 1.0746e-05
27470, 1.0761e-05
27480, 1.0808e-05
27490, 1.337e-05
27500, 1.0833e-05
27510, 1.0821e-05
27520, 1.079e-05
27530, 1.4418e-05
27540, 1.3051e-05
27550, 1.3231e-05
27560, 1.1155e-05
27570, 1.4859e-05
27580, 1.5196e-05
27590, 1.214e-05
27600, 1.1847e-05
27610, 1.5239e-05
27620, 1.1498e-05
27630, 1.1213e-05
27640, 1.1304e-05
27650, 1.4602e-05
27660, 1.438e-05
27670, 1.1611e-05
27680, 1.395e-05
27690, 1.575e-05
27700, 1.1685e-05
27710, 1.4705e-05
27720, 1.4749e-05
27730, 1.4474e-05
27740, 1.4189e-05
27750, 1.4693e-05
27760, 1.4558e-05
27770, 1.5905e-05
27780, 1.1622e-05
27790, 1.4285e-05
27800, 1.1596e-05
27810, 1.4905e-05
27820, 1.4157e-05
27830, 1.6035e-05
27840, 1.4355e-05
27850, 2.3692e-05
27860, 1.5028e-05
27870, 1.1448e-05
27880, 1.0726e-05
27890, 1.14e-05
27900, 1.2499e-05
27910, 1.4776e-05
27920, 1.4376e-05
27930, 1.1994e-05
27940, 1.8008e-05
27950, 1.3862e-05
27960, 1.4209e-05
27970, 1.2591e-05
27980, 1.1357e-05
27990, 1.5219e-05
28000, 1.426e-05
28010, 1.4137e-05
28020, 1.2852e-05
28030, 1.0672e-05
28040, 1.1414e-05
28050, 1.489e-05
28060, 1.4536e-05
28070, 1.5487e-05
28080, 1.1495e-05
28090, 1.7875e-05
28100, 1.2989e-05
28110, 1.2103e-05
28120, 1.2694e-05
28130, 1.1883e-05
28140, 1.1768e-05
28150, 1.2386e-05
28160, 2.427e-05
28170, 2.3187e-05
28180, 1.1472e-05
28190, 1.117e-05
28200, 1.1731e-05
28210, 1.2135e-05
28220, 1.119e-05
28230, 1.1161e-05
28240, 1.1184e-05
28250, 1.1204e-05
28260, 1.274e-05
28270, 1.1783e-05
28280, 1.1934e-05
28290, 1.1957e-05
28300, 1.1078e-05
28310, 1.1535e-05
28320, 1.2684e-05
28330, 1.1682e-05
28340, 1.2002e-05
28350, 1.2567e-05
28360, 1.2283e-05
28370, 1.1729e-05
28380, 1.1614e-05
28390, 1.1683e-05
28400, 1.1821e-05
28410, 1.1471e-05
28420, 1.1814e-05
28430, 1.2423e-05
28440, 1.1623e-05
28450, 1.1531e-05
28460, 1.194e-05
28470, 1.193e-05
28480, 1.2173e-05
28490, 1.1991e-05
28500, 1.1853e-05
28510, 1.174e-05
28520, 1.163e-05
28530, 1.1732e-05
28540, 1.2349e-05
28550, 1.1739e-05
28560, 1.2064e-05
28570, 1.4171e-05
28580, 1.2071e-05
28590, 1.186e-05
28600, 1.193e-05
28610, 1.1471e-05
28620, 1.1516e-05
28630, 1.1687e-05
28640, 1.207e-05
28650, 1.1498e-05
28660, 1.1673e-05
28670, 1.132e-05
28680, 1.5244e-05
28690, 1.2036e-05
28700, 1.2174e-05
28710, 1.1353e-05
28720, 1.1692e-05
28730, 1.5025e-05
28740, 1.1732e-05
28750, 1.2306e-05
28760, 1.7055e-05
28770, 1.1251e-05
28780, 1.2086e-05
28790, 1.181e-05
28800, 1.1794e-05
28810, 1.1692e-05
28820, 1.1588e-05
28830, 1.191e-05
28840, 1.198e-05
28850, 1.2155e-05
28860, 1.1726e-05
28870, 1.1851e-05
28880, 1.1823e-05
28890, 1.1886e-05
28900, 1.1936e-05
28910, 1.16e-05
28920, 1.1909e-05
28930, 1.1697e-05
28940, 1.1759e-05
28950, 1.271e-05
28960, 1.1856e-05
28970, 1.2166e-05
28980, 1.4218e-05
28990, 1.2189e-05
29000, 1.2486e-05
29010, 1.1699e-05
29020, 1.1721e-05
29030, 1.8452e-05
29040, 1.1708e-05
29050, 1.2495e-05
29060, 1.1706e-05
29070, 1.1823e-05
29080, 1.1855e-05
29090, 1.1606e-05
29100, 1.2099e-05
29110, 1.1993e-05
29120, 1.2444e-05
29130, 1.1745e-05
29140, 1.1773e-05
29150, 1.2116e-05
29160, 1.2024e-05
29170, 1.1716e-05
29180, 1.1772e-05
29190, 1.1626e-05
29200, 1.2144e-05
29210, 1.1966e-05
29220, 1.1889e-05
29230, 1.1718e-05
29240, 1.1481e-05
29250, 1.2424e-05
29260, 1.1834e-05
29270, 1.444e-05
29280, 1.1576e-05
29290, 1.1793e-05
29300, 1.1899e-05
29310, 1.2554e-05
29320, 1.2333e-05
29330, 1.1927e-05
29340, 1.1775e-05
29350, 1.2784e-05
29360, 1.1985e-05
29370, 1.2512e-05
29380, 1.2014e-05
29390, 1.2014e-05
29400, 1.1939e-05
29410, 1.2112e-05
29420, 1.2178e-05
29430, 1.1702e-05
29440, 1.2051e-05
29450, 1.2141e-05
29460, 1.1829e-05
29470, 1.1906e-05
29480, 1.1741e-05
29490, 1.5268e-05
29500, 1.1804e-05
29510, 1.1773e-05
29520, 1.2084e-05
29530, 1.2012e-05
29540, 1.202e-05
29550, 1.8824e-05
29560, 1.1975e-05
29570, 1.1988e-05
29580, 1.177e-05
29590, 1.175e-05
29600, 1.2068e-05
29610, 1.2153e-05
29620, 1.1888e-05
29630, 1.1836e-05
29640, 1.9828e-05
29650, 1.2216e-05
29660, 1.1932e-05
29670, 1.1671e-05
29680, 1.2048e-05
29690, 1.1909e-05
29700, 1.2271e-05
29710, 1.219e-05
29720, 1.2282e-05
29730, 1.1857e-05
29740, 1.2774e-05
29750, 1.2534e-05
29760, 1.2235e-05
29770, 1.3771e-05
29780, 1.284e-05
29790, 1.7402e-05
29800, 2.1556e-05
29810, 2.4124e-05
29820, 2.0497e-05
29830, 1.8637e-05
29840, 1.6605e-05
29850, 1.1185e-05
29860, 1.1153e-05
29870, 1.0928e-05
29880, 1.1234e-05
29890, 1.1286e-05
29900, 1.1099e-05
29910, 1.1191e-05
29920, 1.2844e-05
29930, 1.1413e-05
29940, 1.1465e-05
29950, 1.1553e-05
29960, 1.1552e-05
29970, 1.2103e-05
29980, 1.2059e-05
29990, 1.2198e-05
30000, 1.1968e-05
30010, 1.2928e-05
30020, 1.2524e-05
30030, 1.2134e-05
30040, 1.224e-05
30050, 1.2584e-05
30060, 1.2981e-05
30070, 1.2554e-05
30080, 1.2586e-05
30090, 1.2496e-05
30100, 1.245e-05
30110, 2.2957e-05
30120, 1.3198e-05
30130, 1.2338e-05
30140, 1.5279e-05
30150, 1.2241e-05
30160, 1.2477e-05
30170, 1.2422e-05
30180, 1.2123e-05
30190, 1.1572e-05
30200, 1.8314e-05
30210, 1.2055e-05
30220, 1.2298e-05
30230, 1.2889e-05
30240, 1.2012e-05
30250, 1.2071e-05
30260, 1.2188e-05
30270, 1.2299e-05
30280, 1.2223e-05
30290, 1.203e-05
30300, 1.2294e-05
30310, 1.1942e-05
30320, 1.1986e-05
30330, 1.2032e-05
30340, 1.218e-05
30350, 1.8331e-05
30360, 1.2257e-05
30370, 1.2955e-05
30380, 1.2354e-05
30390, 1.1941e-05
30400, 1.2263e-05
30410, 1.2196e-05
30420, 1.2172e-05
30430, 1.225e-05
30440, 1.2401e-05
30450, 1.2197e-05
30460, 1.2545e-05
30470, 1.2132e-05
30480, 1.2195e-05
30490, 1.2014e-05
30500, 1.2132e-05
30510, 1.2212e-05
30520, 1.2011e-05
30530, 1.903e-05
30540, 1.2225e-05
30550, 1.2101e-05
30560, 1.2411e-05
30570, 1.2284e-05
30580, 1.2306e-05
30590, 1.205e-05
30600, 1.4772e-05
30610, 1.1938e-05
30620, 1.2105e-05
30630, 1.7786e-05
30640, 1.2194e-05
30650, 1.2258e-05
30660, 1.2373e-05
30670, 1.3155e-05
30680, 1.2445e-05
30690, 1.2898e-05
30700, 1.2258e-05
30710, 1.1893e-05
30720, 1.4313e-05
30730, 1.3754e-05
30740, 1.2299e-05
30750, 1.1825e-05
30760, 1.1701e-05
30770, 1.1391e-05
30780, 1.1513e-05
30790, 1.1395e-05
30800, 1.2391e-05
30810, 1.1834e-05
30820, 1.1714e-05
30830, 1.1539e-05
30840, 1.1632e-05
30850, 1.2474e-05
30860, 1.2295e-05
30870, 1.1975e-05
30880, 1.215e-05
30890, 1.1853e-05
30900, 1.1865e-05
30910, 1.2107e-05
30920, 1.1931e-05
30930, 1.2927e-05
30940, 1.2351e-05
30950, 1.2495e-05
30960, 1.2282e-05
30970, 1.2076e-05
30980, 1.2041e-05
30990, 1.2188e-05
31000, 1.2347e-05
31010, 1.2139e-05
31020, 1.9011e-05
31030, 1.2292e-05
31040, 1.2269e-05
31050, 1.2411e-05
31060, 1.2436e-05
31070, 1.223e-05
31080, 1.3146e-05
31090, 1.2285e-05
31100, 1.2331e-05
31110, 1.2317e-05
31120, 1.2433e-05
31130, 1.2317e-05
31140, 1.8648e-05
31150, 1.3265e-05
31160, 1.2516e-05
31170, 1.2382e-05
31180, 1.2488e-05
31190, 1.2161e-05
31200, 1.3437e-05
31210, 1.2275e-05
31220, 2.5741e-05
31230, 1.2652e-05
31240, 1.1581e-05
31250, 1.1232e-05
31260, 1.1528e-05
31270, 1.1263e-05
31280, 1.1602e-05
31290, 1.1729e-05
31300, 1.1687e-05
31310, 1.3986e-05
31320, 1.1627e-05
31330, 1.1454e-05
31340, 1.142e-05
31350, 1.2119e-05
31360, 1.1408e-05
31370, 1.1513e-05
31380, 1.1571e-05
31390, 1.1507e-05
31400, 1.1887e-05
31410, 1.1747e-05
31420, 1.1678e-05
31430, 1.1657e-05
31440, 1.1813e-05
31450, 1.1784e-05
31460, 1.1951e-05
31470, 1.2616e-05
31480, 1.201e-05
31490, 1.2082e-05
31500, 1.1679e-05
31510, 1.2336e-05
31520, 1.2176e-05
31530, 1.3159e-05
31540, 1.2338e-05
31550, 1.2341e-05
31560, 1.2162e-05
31570, 1.1924e-05
31580, 2.226e-05
31590, 1.5586e-05
31600, 1.2853e-05
31610, 1.321e-05
31620, 1.311e-05
31630, 1.2929e-05
31640, 1.2899e-05
31650, 1.2913e-05
31660, 1.2712e-05
31670, 1.2737e-05
31680, 1.2763e-05
31690, 1.2641e-05
31700, 1.2955e-05
31710, 1.2907e-05
31720, 1.2548e-05
31730, 1.4393e-05
31740, 1.303e-05
31750, 1.3749e-05
31760, 1.305e-05
31770, 1.5227e-05
31780, 1.4296e-05
31790, 1.3019e-05
31800, 1.5516e-05
31810, 1.3117e-05
31820, 1.3058e-05
31830, 1.2959e-05
31840, 1.2992e-05
31850, 1.8888e-05
31860, 1.2703e-05
31870, 1.4554e-05
31880, 1.288e-05
31890, 1.2996e-05
31900, 1.2757e-05
31910, 1.2642e-05
31920, 1.3836e-05
31930, 1.2962e-05
31940, 1.2686e-05
31950, 1.6431e-05
31960, 1.2861e-05
31970, 1.8944e-05
31980, 1.3071e-05
31990, 1.3114e-05
32000, 1.49e-05
32010, 1.4561e-05
32020, 1.3363e-05
32030, 1.29e-05
32040, 1.3047e-05
32050, 1.2934e-05
32060, 1.2763e-05
32070, 1.2794e-05
32080, 1.2748e-05
32090, 1.2804e-05
32100, 1.2879e-05
32110, 1.2767e-05
32120, 1.3046e-05
32130, 1.5362e-05
32140, 1.3528e-05
32150, 1.3137e-05
32160, 1.2996e-05
32170, 1.2673e-05
32180, 1.2825e-05
32190, 1.277e-05
32200, 1.4164e-05
32210, 1.3635e-05
32220, 1.2841e-05
32230, 1.3961e-05
32240, 1.3156e-05
32250, 1.2933e-05
32260, 1.2779e-05
32270, 1.3013e-05
32280, 1.3492e-05
32290, 1.2978e-05
32300, 1.2853e-05
32310, 1.9874e-05
32320, 1.6843e-05
32330, 1.9004e-05
32340, 1.3045e-05
32350, 1.6405e-05
32360, 1.2873e-05
32370, 1.2589e-05
32380, 1.2934e-05
32390, 1.257e-05
32400, 1.287e-05
32410, 1.3515e-05
32420, 1.3097e-05
32430, 1.2918e-05
32440, 1.3481e-05
32450, 1.3325e-05
32460, 1.3233e-05
32470, 1.282e-05
32480, 1.2866e-05
32490, 1.2806e-05
32500, 1.2841e-05
32510, 1.2913e-05
32520, 1.2899e-05
32530, 1.3804e-05
32540, 1.3124e-05
32550, 1.3261e-05
32560, 1.4278e-05
32570, 1.2851e-05
32580, 1.2853e-05
32590, 1.3005e-05
32600, 1.2813e-05
32610, 1.2934e-05
32620, 1.911e-05
32630, 4.5701e-05
32640, 1.5499e-05
32650, 1.2303e-05
32660, 1.2395e-05
32670, 1.2148e-05
32680, 1.2222e-05
32690, 1.2317e-05
32700, 1.2373e-05
32710, 1.2378e-05
32720, 1.2906e-05
32730, 1.2869e-05
32740, 1.291e-05
32750, 1.2998e-05
32760, 1.2961e-05
32770, 1.4737e-05
32780, 1.3574e-05
32790, 1.352e-05
32800, 1.3181e-05
32810, 1.324e-05
32820, 1.3364e-05
32830, 1.3307e-05
32840, 1.3059e-05
32850, 1.2781e-05
32860, 1.3892e-05
32870, 1.3916e-05
32880, 1.9111e-05
32890, 1.2895e-05
32900, 1.2851e-05
32910, 1.293e-05
32920, 1.3135e-05
32930, 1.2762e-05
32940, 1.6084e-05
32950, 1.2788e-05
32960, 1.2707e-05
32970, 1.5615e-05
32980, 1.6735e-05
32990, 1.649e-05
33000, 1.6454e-05
33010, 2.3272e-05
33020, 1.4625e-05
33030, 1.44e-05
33040, 1.6405e-05
33050, 1.3882e-05
33060, 1.4212e-05
33070, 1.3271e-05
33080, 1.2244e-05
33090, 1.2923e-05
33100, 1.1972e-05
33110, 1.1828e-05
33120, 1.2105e-05
33130, 1.2018e-05
33140, 1.2406e-05
33150, 1.226e-05
33160, 1.3203e-05
33170, 1.3252e-05
33180, 1.2925e-05
33190, 1.3628e-05
33200, 1.2733e-05
33210, 1.2948e-05
33220, 1.2945e-05
33230, 1.2643e-05
33240, 1.293e-05
33250, 1.3106e-05
33260, 1.2745e-05
33270, 1.2497e-05
33280, 1.4768e-05
33290, 1.2776e-05
33300, 1.4929e-05
33310, 1.6833e-05
33320, 1.5726e-05
33330, 1.4265e-05
33340, 1.3638e-05
33350, 1.3394e-05
33360, 1.3245e-05
33370, 1.3146e-05
33380, 1.3765e-05
33390, 1.3141e-05
33400, 1.338e-05
33410, 1.3721e-05
33420, 1.35e-05
33430, 1.3246e-05
33440, 1.5074e-05
33450, 1.3422e-05
33460, 1.5039e-05
33470, 1.34e-05
33480, 1.3438e-05
33490, 1.3281e-05
33500, 1.369e-05
33510, 1.3982e-05
33520, 1.35e-05
33530, 1.3384e-05
33540, 1.3398e-05
33550, 1.3353e-05
33560, 1.3133e-05
33570, 1.334e-05
33580, 1.383e-05
33590, 1.5697e-05
33600, 1.4957e-05
33610, 1.3554e-05
33620, 1.3763e-05
33630, 1.3258e-05
33640, 1.3668e-05
33650, 1.34e-05
33660, 1.8676e-05
33670, 1.3187e-05
33680, 1.3336e-05
33690, 1.9416e-05
33700, 1.3095e-05
33710, 1.3252e-05
33720, 1.3228e-05
33730, 1.2852e-05
33740, 1.407e-05
33750, 1.3073e-05
33760, 1.2821e-05
33770, 1.8486e-05
33780, 1.3401e-05
33790, 1.3342e-05
33800, 1.3265e-05
33810, 1.3518e-05
33820, 1.3529e-05
33830, 1.2889e-05
33840, 1.2538e-05
33850, 1.3228e-05
33860, 1.3233e-05
33870, 1.3049e-05
33880, 1.4073e-05
33890, 1.3165e-05
33900, 1.3467e-05
33910, 1.6577e-05
33920, 1.3221e-05
33930, 1.3244e-05
33940, 1.3403e-05
33950, 1.6091e-05
33960, 1.3094e-05
33970, 1.339e-05
33980, 1.3177e-05
33990, 1.3205e-05
34000, 1.3207e-05
34010, 1.3193e-05
34020, 1.3351e-05
34030, 1.4872e-05
34040, 1.325e-05
34050, 1.3332e-05
34060, 1.3097e-05
34070, 1.8111e-05
34080, 1.3182e-05
34090, 1.3119e-05
34100, 1.3261e-05
34110, 1.3219e-05
34120, 1.3287e-05
34130, 1.3468e-05
34140, 1.3452e-05
34150, 1.3067e-05
34160, 1.9455e-05
34170, 1.4022e-05
34180, 1.3399e-05
34190, 1.3253e-05
34200, 1.3317e-05
34210, 1.3016e-05
34220, 1.3259e-05
34230, 1.3434e-05
34240, 1.3694e-05
34250, 1.3536e-05
34260, 1.3606e-05
34270, 1.3539e-05
34280, 1.4034e-05
34290, 1.3288e-05
34300, 1.3266e-05
34310, 1.424e-05
34320, 1.3364e-05
34330, 1.7711e-05
34340, 1.4087e-05
34350, 1.3829e-05
34360, 1.363e-05
34370, 1.3843e-05
34380, 1.3405e-05
34390, 1.3221e-05
34400, 1.3525e-05
34410, 1.3302e-05
34420, 1.349e-05
34430, 1.3355e-05
34440, 1.3409e-05
34450, 1.4223e-05
34460, 1.3444e-05
34470, 1.3307e-05
34480, 1.3285e-05
34490, 1.3311e-05
34500, 1.3144e-05
34510, 1.3413e-05
34520, 1.4913e-05
34530, 1.3201e-05
34540, 1.9053e-05
34550, 1.3623e-05
34560, 1.4246e-05
34570, 1.3338e-05
34580, 1.3567e-05
34590, 1.3324e-05
34600, 1.3675e-05
34610, 1.3242e-05
34620, 1.3413e-05
34630, 1.3646e-05
34640, 1.3275e-05
34650, 1.3291e-05
34660, 1.524e-05
34670, 1.3296e-05
34680, 1.3475e-05
34690, 1.3515e-05
34700, 1.3447e-05
34710, 1.3398e-05
34720, 1.3549e-05
34730, 1.3358e-05
34740, 1.3523e-05
34750, 1.3545e-05
34760, 1.2696e-05
34770, 1.3194e-05
34780, 1.3495e-05
34790, 1.3522e-05
34800, 1.289e-05
34810, 1.3398e-05
34820, 1.3902e-05
34830, 2.0576e-05
34840, 1.9297e-05
34850, 1.3733e-05
34860, 1.4468e-05
34870, 1.3482e-05
34880, 1.5346e-05
34890, 1.3882e-05
34900, 1.3429e-05
34910, 1.3652e-05
34920, 1.3664e-05
34930, 1.3547e-05
34940, 1.3594e-05
34950, 1.3681e-05
34960, 1.3734e-05
34970, 1.3449e-05
34980, 1.3417e-05
34990, 1.3453e-05
35000, 1.3691e-05
35010, 1.3481e-05
35020, 1.4961e-05
35030, 1.3457e-05
35040, 1.3438e-05
35050, 1.3548e-05
35060, 1.3676e-05
35070, 1.3552e-05
35080, 1.3463e-05
35090, 1.3818e-05
35100, 1.3579e-05
35110, 1.3413e-05
35120, 1.3442e-05
35130, 1.3639e-05
35140, 1.3576e-05
35150, 1.3521e-05
35160, 1.3804e-05
35170, 1.3567e-05
35180, 1.3889e-05
35190, 1.4653e-05
35200, 1.3934e-05
35210, 1.3715e-05
35220, 1.309e-05
35230, 1.3536e-05
35240, 1.3794e-05
35250, 1.3643e-05
35260, 1.3624e-05
35270, 1.3679e-05
35280, 1.3764e-05
35290, 1.3461e-05
35300, 1.366e-05
35310, 1.364e-05
35320, 1.3484e-05
35330, 1.3506e-05
35340, 1.3768e-05
35350, 2.4791e-05
35360, 1.5708e-05
35370, 1.4264e-05
35380, 1.357e-05
35390, 1.5407e-05
35400, 1.4188e-05
35410, 1.4088e-05
35420, 1.3437e-05
35430, 1.7024e-05
35440, 1.9632e-05
35450, 1.4227e-05
35460, 1.4877e-05
35470, 1.4539e-05
35480, 1.3652e-05
35490, 1.3461e-05
35500, 1.3577e-05
35510, 1.3876e-05
35520, 1.358e-05
35530, 1.3525e-05
35540, 1.3542e-05
35550, 1.401e-05
35560, 1.3787e-05
35570, 1.3893e-05
35580, 1.3592e-05
35590, 1.361e-05
35600, 1.3615e-05
35610, 1.3859e-05
35620, 1.3989e-05
35630, 1.3821e-05
35640, 1.3975e-05
35650, 1.3629e-05
35660, 1.3258e-05
35670, 1.3458e-05
35680, 1.5002e-05
35690, 1.4481e-05
35700, 1.4972e-05
35710, 1.502e-05
35720, 1.4271e-05
35730, 1.4046e-05
35740, 1.3501e-05
35750, 1.3615e-05
35760, 1.3677e-05
35770, 1.3712e-05
35780, 1.3952e-05
35790, 1.3651e-05
35800, 1.3954e-05
35810, 1.4022e-05
35820, 1.4477e-05
35830, 1.3347e-05
35840, 1.3989e-05
35850, 1.3544e-05
35860, 1.3968e-05
35870, 1.326e-05
35880, 1.2837e-05
35890, 1.2704e-05
35900, 1.3511e-05
35910, 1.3138e-05
35920, 1.3278e-05
35930, 1.3673e-05
35940, 1.3729e-05
35950, 1.4122e-05
35960, 1.3941e-05
35970, 1.3639e-05
35980, 1.3784e-05
35990, 1.4432e-05
36000, 0.000138143
36010, 1.5861e-05
36020, 1.4131e-05
36030, 1.4334e-05
36040, 1.3747e-05
36050, 1.383e-05
36060, 1.3656e-05
36070, 1.3501e-05
36080, 1.4031e-05
36090, 1.4678e-05
36100, 1.4105e-05
36110, 2.0562e-05
36120, 1.3894e-05
36130, 1.3929e-05
36140, 1.6318e-05
36150, 1.4137e-05
36160, 1.4833e-05
36170, 1.3948e-05
36180, 1.379e-05
36190, 1.4119e-05
36200, 1.4047e-05
36210, 1.4524e-05
36220, 1.4281e-05
36230, 1.3902e-05
36240, 1.4864e-05
36250, 1.443e-05
36260, 1.3891e-05
36270, 2.0257e-05
36280, 1.4512e-05
36290, 1.4161e-05
36300, 1.4195e-05
36310, 1.3883e-05
36320, 1.3843e-05
36330, 1.3883e-05
36340, 1.3906e-05
36350, 1.3982e-05
36360, 2.4359e-05
36370, 1.4478e-05
36380, 1.3922e-05
36390, 1.571e-05
36400, 2.0265e-05
36410, 1.3959e-05
36420, 1.4308e-05
36430, 1.4079e-05
36440, 1.4073e-05
36450, 1.391e-05
36460, 1.3897e-05
36470, 1.4726e-05
36480, 1.3941e-05
36490, 1.5799e-05
36500, 1.4746e-05
36510, 1.3915e-05
36520, 1.4389e-05
36530, 1.3864e-05
36540, 1.4082e-05
36550, 1.3405e-05
36560, 1.4926e-05
36570, 1.4099e-05
36580, 1.4867e-05
36590, 1.395e-05
36600, 1.396e-05
36610, 1.3861e-05
36620, 1.4138e-05
36630, 1.3911e-05
36640, 1.4067e-05
36650, 1.4241e-05
36660, 1.3696e-05
36670, 1.3819e-05
36680, 2.006e-05
36690, 1.5037e-05
36700, 1.5352e-05
36710, 1.3727e-05
36720, 1.3998e-05
36730, 1.6884e-05
36740, 1.3825e-05
36750, 1.4201e-05
36760, 1.4359e-05
36770, 1.3942e-05
36780, 1.3858e-05
36790, 1.3865e-05
36800, 1.4775e-05
36810, 1.4382e-05
36820, 1.3928e-05
36830, 1.3723e-05
36840, 1.4311e-05
36850, 1.5073e-05
36860, 1.7642e-05
36870, 1.4371e-05
36880, 1.4195e-05
